state,Zip,1.0,2.0,3.0,4.0,5.0
CA,92584,0,0,5,0,0
CA,92589,0,1,19,10,5
CA,92595,0,0,3,1,0
CA,92604,0,15,328,557,94
CA,92612,0,2,1,1,0
CA,92614,0,0,1,2,0
CA,92614-8589,0,0,1,0,0
CA,92618,0,0,2,0,1
CA,92627,0,3,39,99,19
CA,92630,0,0,19,41,4
CA,92646,0,0,1,0,0
CA,92648,0,2,12,22,3
CA,92652,0,0,1,1,0
CA,92653,0,0,5,1,0
CA,92656,0,0,20,26,0
CA,92657,0,0,1,0,0
CA,92660,0,0,1,1,0
CA,92662,0,1,51,59,2
CA,92663,0,0,0,1,0
CA,92673,0,0,0,2,0
CA,92674,0,1,7,8,5
CA,92676,0,0,0,1,0
CA,92677,0,1,3,1,1
CA,92685,0,1,5,3,1
CA,92688,0,0,3,3,1
CA,92692,0,1,4,7,3
CA,92693,0,0,5,2,0
CA,92702,0,6,81,71,7
CA,92704,0,1,1,0,0
CA,92705,0,0,0,1,0
CA,92707,0,0,0,2,0
CA,92708,0,2,2,9,1
CA,92780,0,0,1,2,0
CA,92781,0,0,11,8,1
CA,92801,0,1,1,0,0
CA,92805,0,1,62,111,8
CA,92806,0,2,0,0,0
CA,92807,0,0,3,1,0
CA,92817,0,0,2,2,1
CA,92821,0,0,12,19,1
CA,92831,0,0,1,0,0
CA,92832,0,0,15,17,5
CA,92834,0,0,0,1,0
CA,92835,0,0,1,0,0
CA,92841,0,0,10,15,0
CA,92860,0,0,2,4,0
CA,92864,0,1,29,27,3
CA,92865,0,0,1,0,0
CA,92868,0,0,2,2,0
CA,92870,0,0,2,3,1
CA,92878,0,2,32,23,1
CA,92886,0,0,5,5,2
CA,93003,0,0,20,12,8
CA,93004,0,0,1,0,0
CA,93010,0,0,17,27,5
CA,93013,0,0,8,5,0
CA,93016,0,0,0,1,0
CA,93020,0,0,0,0,1
CA,93032,0,1,29,9,4
CA,93041,0,0,2,0,0
CA,93044,0,0,9,9,1
CA,93060,0,0,7,0,1
CA,93065,0,0,23,16,0
CA,93101,0,0,1,0,0
CA,93105,0,0,1,0,0
CA,93117,0,1,9,34,1
CA,93130,0,0,41,85,6
CA,93206,0,0,1,0,0
CA,93210,0,0,1,2,0
CA,93215,0,0,1,0,2
CA,93216,0,0,2,3,0
CA,93221,0,0,0,1,0
CA,93225,0,0,0,0,1
CA,93227,0,0,1,0,0
CA,93230,0,0,6,1,0
CA,93235,0,0,1,0,0
CA,93240,0,0,0,0,1
CA,93245,0,0,6,1,0
CA,93246,0,1,0,0,0
CA,93256,0,0,2,0,0
CA,93257,0,0,8,0,3
CA,93262,0,0,0,1,0
CA,93263,0,0,5,2,2
CA,93268,0,0,0,2,0
CA,93274,1,0,6,0,5
CA,93277,0,0,0,1,0
CA,93278,0,0,2,0,0
CA,93280,0,0,1,0,0
CA,93290,0,0,10,6,2
CA,93301,0,0,5,2,3
CA,93302,1,4,42,37,19
CA,93305,0,0,1,0,0
CA,93306,0,0,1,0,0
CA,93307,0,0,1,0,0
CA,93309,0,0,1,1,0
CA,93311,0,0,0,1,0
CA,93312,0,0,2,0,0
CA,93313,0,1,0,0,0
CA,93401,0,3,10,17,0
CA,93420,0,0,1,0,0
CA,93422,0,0,1,2,2
CA,93427,0,0,1,1,0
CA,93437,0,0,10,28,0
CA,93438,0,0,4,6,0
CA,93441,0,0,1,0,0
CA,93442,0,1,0,0,0
CA,93444,0,0,1,0,0
CA,93446,0,1,1,2,1
CA,93449,0,0,2,2,0
CA,93451,0,0,1,0,0
CA,93452,0,0,1,0,0
CA,93457,0,1,27,49,11
CA,93458,0,0,1,0,0
CA,93463,0,0,2,0,0
CA,93465,0,0,0,1,0
CA,93502,0,1,19,14,0
CA,93514,0,0,0,4,0
CA,93517,0,0,2,1,0
CA,93523,0,0,0,3,0
CA,93524,0,2,8,21,1
CA,93534,0,1,10,17,7
CA,93546,0,0,3,0,0
CA,93550,0,2,23,81,10
CA,93555,0,0,14,30,1
CA,93556,0,2,12,14,1
CA,93561,0,1,3,1,2
CA,93596,0,0,1,1,0
CA,93604,0,0,1,0,0
CA,93610,0,0,0,1,0
CA,93612,0,0,9,21,4
CA,93618,0,0,4,1,0
CA,93620,0,0,1,0,0
CA,93622,0,0,8,0,0
CA,93625,0,0,5,1,0
CA,93630,0,0,2,0,0
CA,93631,0,0,1,0,1
CA,93635,0,0,2,16,3
CA,93637,0,0,7,2,0
CA,93640,0,0,1,0,0
CA,93643,0,0,0,1,0
CA,93644,0,0,1,0,0
CA,93646,0,0,1,0,0
CA,93648,0,0,4,2,2
CA,93651,0,0,0,0,1
CA,93654,0,0,2,2,1
CA,93657,0,0,2,0,1
CA,93662,0,0,2,0,0
CA,93704,0,0,1,0,0
CA,93706,1,0,0,0,0
CA,93711,0,0,1,1,0
CA,93720,0,0,0,1,0
CA,93721,0,0,2,0,0
CA,93744,0,0,98,157,39
CA,93901,0,0,1,0,0
CA,93902,0,0,11,12,3
CA,93922,0,0,0,0,1
CA,93926,0,0,2,0,0
CA,93928,0,0,0,2,0
CA,93930,0,0,6,8,2
CA,93933,0,0,2,0,2
CA,93940,0,2,10,46,9
CA,93955,0,0,15,53,3
CA,93960,0,0,1,0,0
CA,94002,0,0,18,54,0
CA,94005,0,0,1,3,3
CA,94010,0,0,20,24,6
CA,94014,0,0,1,0,1
CA,94017,0,0,1,0,0
CA,94019,0,0,4,0,0
CA,94023,0,0,2,5,1
CA,94025,0,0,36,171,17
CA,94028,0,0,1,0,0
CA,94030,0,0,1,3,0
CA,94035,0,0,3,14,2
CA,94039,0,0,91,269,42
CA,94043,0,0,0,0,1
CA,94061,0,0,57,231,25
CA,94063,0,2,2,1,0
CA,94066,0,0,19,111,7
CA,94070,0,0,16,19,4
CA,94080,0,0,21,64,82
CA,94085,0,0,2,1,0
CA,94085-4521,0,0,1,5,0
CA,94086,0,0,95,343,13
CA,94089,0,0,1,2,0
CA,94102,0,0,1,2,0
CA,94103,0,3,614,1525,230
CA,94104,0,0,0,2,0
CA,94105,0,0,1,1,0
CA,94108,0,0,1,1,0
CA,94110,0,0,0,1,0
CA,94111,0,0,0,2,1
CA,94112,0,0,2,0,0
CA,94115,0,0,0,2,0
CA,94128,0,0,1,0,0
CA,94133,0,0,1,1,0
CA,94250,0,1,0,0,0
CA,94301,0,0,127,262,39
CA,94303,0,0,0,1,0
CA,94304,0,0,0,1,0
CA,94305,0,0,28,54,15
CA,94403,0,0,55,77,7
CA,94404,0,0,58,70,15
CA,94501,0,5,12,17,1
CA,94503,0,0,0,0,1
CA,94510,0,0,3,7,1
CA,94512,0,0,2,0,0
CA,94513,0,0,3,1,1
CA,94514,0,0,0,1,0
CA,94518,0,8,15,26,5
CA,94520,0,0,1,0,0
CA,94523,0,0,3,7,0
CA,94525,0,0,1,1,0
CA,94526,0,0,0,1,0
CA,94530,0,0,2,1,0
CA,94531,0,0,19,32,7
CA,94533,0,0,1,0,0
CA,94534,0,0,19,18,2
CA,94535,0,0,4,3,2
CA,94536,0,0,54,69,10
CA,94538,0,0,4,2,1
CA,94540,0,0,31,17,10
CA,94545,0,0,1,2,0
CA,94546,0,0,9,33,4
CA,94547,0,1,9,11,3
CA,94549,0,0,2,1,0
CA,94550,0,0,2,0,0
CA,94551,0,0,22,32,12
CA,94553,0,0,8,14,7
CA,94560,0,0,24,68,0
CA,94563,0,0,0,1,0
CA,94564,0,0,2,0,2
CA,94565,0,1,9,2,1
CA,94568,0,2,28,88,3
CA,94574,0,0,0,3,0
CA,94575,0,0,0,4,1
CA,94577,0,0,3,0,0
CA,94577-5602,0,0,0,1,0
CA,94579,0,1,23,31,8
CA,94580,0,0,2,0,0
CA,94581,0,0,8,2,1
CA,94583,0,0,50,97,7
CA,94585,0,0,1,0,0
CA,94587,0,0,14,3,4
CA,94588,0,0,63,144,4
CA,94589,0,0,0,1,0
CA,94590,0,3,16,45,9
CA,94596,0,0,0,1,0
CA,94597,0,0,73,149,31
CA,94599,0,0,0,2,0
CA,94606,0,1,115,253,51
CA,94607,0,1,3,0,0
CA,94608,0,0,0,1,0
CA,94611,0,0,0,5,0
CA,94662,0,0,13,31,3
CA,94701,0,0,20,80,13
CA,94706,0,0,0,3,0
CA,94801,0,0,0,1,0
CA,94802,0,0,21,22,4
CA,94804,0,0,3,1,0
CA,94806,0,0,1,2,1
CA,94806-3008,0,1,0,0,0
CA,94901,0,0,1,0,0
CA,94903,0,0,0,1,0
CA,94904,0,0,0,0,1
CA,94912,0,0,14,35,9
CA,94920,0,0,0,1,0
CA,94925,0,0,0,1,0
CA,94928,0,0,5,3,2
CA,94930,0,0,1,0,0
CA,94942,0,0,1,0,1
CA,94945,0,0,5,12,2
CA,94947,0,0,1,0,0
CA,94949,0,0,2,8,0
CA,94953,0,0,38,85,5
CA,94954,0,0,1,0,0
CA,94955,0,0,3,0,1
CA,94956,0,0,0,1,0
CA,94960,0,0,0,0,1
CA,94966,0,0,1,4,0
CA,94977,0,0,0,11,0
CA,94978,0,0,1,0,0
CA,95002,0,0,2,0,0
CA,95008,0,0,1,0,0
CA,95009,0,0,14,12,1
CA,95014,0,0,0,4,0
CA,95015,0,0,22,91,1
CA,95020,0,0,8,0,2
CA,95024,0,0,3,5,0
CA,95030,0,0,4,9,3
CA,95035,0,1,16,42,2
CA,95037,0,1,3,1,0
CA,95038,0,0,3,4,1
CA,95043,0,0,0,4,0
CA,95045,0,0,1,0,0
CA,95051,0,0,0,1,0
CA,95054,0,0,176,950,60
CA,95060,0,0,2,0,0
CA,95063,0,0,30,65,29
CA,95066,0,0,2,4,1
CA,95070,0,0,3,3,0
CA,95076,0,0,10,30,4
CA,95110,0,0,0,2,0
CA,95112,0,0,0,2,1
CA,95113,0,0,1,0,0
CA,95115,0,4,298,917,84
CA,95116,0,0,0,1,0
CA,95119,0,0,6,0,0
CA,95128,0,0,1,1,0
CA,95131,0,0,0,2,0
CA,95134,0,0,2,6,0
CA,95203,0,0,1,1,0
CA,95204,0,2,56,111,10
CA,95207,0,1,1,0,0
CA,95220,0,0,2,0,0
CA,95222,0,0,0,0,1
CA,95223,0,0,1,0,0
CA,95231,0,0,0,1,0
CA,95240,0,0,1,0,0
CA,95241,0,0,16,6,3
CA,95249,0,0,1,0,1
CA,95301,0,0,8,1,0
CA,95304,0,0,1,0,0
CA,95307,0,2,3,2,0
CA,95320,0,0,1,2,0
CA,95322,0,0,1,0,0
CA,95326,0,0,1,0,0
CA,95330,0,0,5,0,0
CA,95336,0,2,6,3,4
CA,95337,0,0,0,1,0
CA,95344,0,0,0,1,0
CA,95348,0,0,9,3,1
CA,95350,0,0,41,51,27
CA,95351,0,0,1,0,0
CA,95354,0,0,2,0,0
CA,95356,0,0,1,1,0
CA,95357,0,0,1,0,0
CA,95360,0,0,1,0,0
CA,95361,0,0,1,1,1
CA,95363,0,0,1,0,2
CA,95366,0,0,3,0,0
CA,95367,0,0,2,0,0
CA,95370,0,0,3,1,5
CA,95377,0,0,18,20,3
CA,95380,0,0,6,0,5
CA,95389,0,0,1,0,0
CA,95403,0,0,0,2,0
CA,95404,0,1,36,55,14
CA,95422,0,0,1,0,1
CA,95432,0,0,1,0,0
CA,95437,0,0,4,1,0
CA,95441,0,0,2,0,0
CA,95448,0,0,2,1,2
CA,95453,0,0,1,4,1
CA,95472,0,0,1,1,0
CA,95476,0,0,3,9,1
CA,95482,0,0,1,0,2
CA,95490,0,0,2,0,0
CA,95492,0,0,3,0,0
CA,95501,0,0,10,4,2
CA,95503,0,0,1,1,0
CA,95521,0,1,6,7,1
CA,95531,0,0,0,12,0
CA,95540,0,0,5,4,0
CA,95542,0,0,0,2,2
CA,95548,0,0,0,1,1
CA,95556,0,0,0,2,0
CA,95570,0,0,0,1,0
CA,95603,0,0,6,4,3
CA,95608,0,0,0,2,0
CA,95611,0,0,1,5,1
CA,95616,0,0,1,0,0
CA,95618,0,0,8,8,19
CA,95620,0,0,4,4,0
CA,95623,0,0,0,1,0
CA,95628,0,0,1,0,0
CA,95630,0,0,31,97,1
CA,95632,0,0,0,1,0
CA,95634,0,0,2,0,0
CA,95636,0,0,1,0,0
CA,95640,0,0,0,1,0
CA,95642,0,1,8,5,0
CA,95646,0,0,1,0,0
CA,95648,0,0,4,0,2
CA,95652,0,0,1,5,1
CA,95654,0,0,1,0,0
CA,95655,0,0,19,24,1
CA,95660,0,0,0,3,0
CA,95661,0,0,0,1,0
CA,95667,0,0,4,1,0
CA,95670,0,0,34,97,16
CA,95677,0,0,28,83,0
CA,95678,0,0,33,81,11
CA,95687,0,0,15,21,9
CA,95688,0,0,0,1,0
CA,95691,0,0,18,6,2
CA,95692,0,0,1,0,0
CA,95695,0,0,1,0,0
CA,95746,0,0,0,2,0
CA,95757,0,0,1,0,0
CA,95759,0,0,4,9,4
CA,95762,0,0,11,10,0
CA,95776,0,0,5,4,2
CA,95814,0,0,4,0,2
CA,95816,0,3,323,531,77
CA,95817,0,0,2,6,6
CA,95819,0,0,1,0,0
CA,95823,0,0,1,1,0
CA,95825,0,0,0,1,0
CA,95827,0,0,1,0,0
CA,95828,0,0,0,1,0
CA,95834,0,0,1,0,0
CA,95838,0,0,1,0,0
CA,95841,0,1,0,0,0
CA,95843,0,0,4,0,0
CA,95903,0,2,15,4,0
CA,95913,0,0,1,0,0
CA,95927,0,0,14,8,9
CA,95929-0024,0,0,1,0,5
CA,95939,0,0,0,1,0
CA,95945,0,0,1,1,1
CA,95946,0,0,1,0,0
CA,95948,0,0,3,2,1
CA,95953,0,0,1,0,1
CA,95959,0,0,1,1,0
CA,95961,0,10,4,0,0
CA,95965,0,0,1,1,1
CA,95966,0,0,0,2,0
CA,95969,0,0,3,15,4
CA,95970,0,0,0,1,0
CA,95971,0,0,4,9,3
CA,95973,0,1,3,1,0
CA,95987,0,0,1,0,0
CA,95988,0,0,2,1,0
CA,95992,0,0,3,1,1
CA,96001,0,0,16,23,11
CA,96007,0,0,1,0,0
CA,96019,0,0,0,0,1
CA,96020,0,0,1,1,0
CA,96032,0,0,3,0,0
CA,96055,0,0,0,1,0
CA,96067,0,0,11,32,11
CA,96080,0,0,7,5,0
CA,96088-9462,0,0,1,0,1
CA,96093,0,0,1,2,0
CA,96097,0,0,1,2,0
CA,96101,0,0,1,1,0
CA,96104,0,0,0,1,0
CA,96122,0,0,0,0,1
CA,96130,0,0,3,2,0
CA,96134,0,0,0,1,0
CA,96146,0,0,1,0,0
CA,96151,0,0,5,0,0
CA,96160,0,0,7,0,0
CA,96161,0,0,2,0,0
CO,80002,0,0,9,11,0
CO,80003,0,0,7,1,1
CO,80004,0,1,8,3,0
CO,80005,0,0,0,1,0
CO,80007,0,0,0,1,0
CO,80010,0,0,37,121,11
CO,80011,0,1,22,27,7
CO,80012,0,1,19,20,1
CO,80014,0,0,5,17,0
CO,80015,0,0,1,0,0
CO,80016,0,0,0,1,0
CO,80017,0,3,83,202,44
CO,80018,0,0,0,1,0
CO,80019,0,0,1,0,0
CO,80020,0,0,15,31,3
CO,80021,0,0,16,37,1
CO,80022,1,0,12,3,0
CO,80023,0,0,1,1,0
CO,80026,0,0,8,11,0
CO,80027,0,2,30,90,5
CO,80030,0,0,1,1,0
CO,80031,0,0,0,3,1
CO,80033,0,0,12,15,1
CO,80036,0,1,27,83,10
CO,80037,0,0,4,4,0
CO,80038,0,0,44,142,8
CO,80045,0,0,3,15,0
CO,80101,0,0,1,0,0
CO,80102,0,0,1,0,0
CO,80104,0,0,14,11,0
CO,80105,0,0,1,1,0
CO,80107,0,0,2,0,1
CO,80108,0,0,1,2,0
CO,80110,0,0,19,74,6
CO,80111,0,0,127,236,16
CO,80112,0,1,41,80,4
CO,80113,0,3,117,248,16
CO,80117,1,0,2,0,0
CO,80118,0,0,0,1,0
CO,80120,0,0,64,186,23
CO,80121,0,0,0,1,0
CO,80122,0,0,4,0,1
CO,80123,0,0,10,17,5
CO,80124,0,0,16,17,1
CO,80125,0,0,5,0,0
CO,80126,0,0,12,15,2
CO,80127,0,0,4,2,1
CO,80129,0,0,4,5,0
CO,80132,0,0,4,11,1
CO,80134,0,0,5,4,0
CO,80135,0,1,0,2,0
CO,80137,0,0,2,0,0
CO,80138,0,0,19,28,12
CO,80151,0,0,4,6,0
CO,80163,0,0,1,0,0
CO,80201,0,0,9,17,1
CO,80202,0,3,105,258,20
CO,80203,0,0,2,3,2
CO,80204,0,0,9,2,1
CO,80205,0,0,3,2,1
CO,80206,0,0,0,9,0
CO,80207,0,0,1,4,0
CO,80208,0,0,0,1,0
CO,80209,0,0,7,6,5
CO,80210,0,0,3,2,0
CO,80211,0,0,4,20,5
CO,80212,0,0,1,1,0
CO,80214,0,0,0,3,1
CO,80215,0,1,1,0,0
CO,80216,0,3,17,6,0
CO,80218,0,0,2,0,0
CO,80219,0,0,1,0,1
CO,80220,0,0,2,0,2
CO,80221,0,0,7,17,1
CO,80222,1,1,10,5,4
CO,80223,0,0,9,5,1
CO,80224,0,0,0,1,3
CO,80225,0,0,1,1,0
CO,80226,0,1,8,17,1
CO,80227,0,0,0,4,2
CO,80228,0,1,2,5,0
CO,80229,0,0,9,30,3
CO,80230,0,0,3,2,2
CO,80231,0,0,3,1,0
CO,80232,0,1,46,101,19
CO,80233,0,0,8,7,0
CO,80234,0,0,2,3,0
CO,80235,0,0,3,2,0
CO,80237,0,0,9,3,2
CO,80238,0,5,575,785,109
CO,80239,0,1,19,5,0
CO,80241,0,0,16,32,1
CO,80246,0,1,1,5,0
CO,80249,0,0,3,0,0
CO,80260,0,0,2,0,0
CO,80263,0,0,0,1,0
CO,80265,0,0,0,2,2
CO,80293,0,0,0,1,0
CO,80299,0,0,1,1,0
CO,80301,0,4,25,100,12
CO,80302,0,0,9,4,2
CO,80303,0,0,3,5,0
CO,80304,0,0,0,5,4
CO,80305,0,0,136,197,51
CO,80306,0,0,1,0,0
CO,80307,0,0,0,1,0
CO,80401,0,1,22,15,6
CO,80402,0,0,30,45,17
CO,80403,0,0,2,4,1
CO,80419,0,0,2,3,0
CO,80422,0,0,3,0,0
CO,80424,0,0,8,0,0
CO,80426,0,0,1,0,0
CO,80427,0,0,1,0,0
CO,80428,0,0,2,0,0
CO,80435,0,0,5,0,0
CO,80436,0,0,1,0,0
CO,80437,0,0,5,2,0
CO,80440,0,0,0,1,0
CO,80442,0,1,1,0,1
CO,80443,0,0,14,11,3
CO,80444,0,0,2,1,0
CO,80446,0,3,2,0,0
CO,80452,0,0,0,0,1
CO,80459,0,0,0,3,0
CO,80461,0,1,1,1,0
CO,80465,0,0,2,2,0
CO,80477,0,1,0,1,0
CO,80478,0,1,0,0,0
CO,80482,0,0,4,0,0
CO,80487,0,0,3,1,0
CO,80488,0,1,12,2,0
CO,80498,0,0,3,0,0
CO,80501,0,0,6,10,4
CO,80502,0,1,2,0,0
CO,80503,0,1,46,128,10
CO,80504,1,0,3,0,0
CO,80512,0,0,1,0,0
CO,80513,0,0,1,1,0
CO,80514,0,0,2,0,0
CO,80516,0,1,1,0,0
CO,80517,0,0,5,0,0
CO,80521,0,0,16,11,0
CO,80522,0,0,0,0,1
CO,80523,0,0,17,14,63
CO,80524,0,1,3,0,0
CO,80525,0,0,12,9,5
CO,80526,0,0,1,3,0
CO,80528,0,2,49,109,5
CO,80530,0,0,3,0,0
CO,80534,0,0,7,7,0
CO,80537,1,0,0,4,0
CO,80538,0,1,6,2,0
CO,80539,0,0,22,25,3
CO,80542,0,0,1,0,0
CO,80550,0,1,12,2,1
CO,80553,0,0,1,0,0
CO,80601,0,0,11,10,2
CO,80602,0,0,1,0,0
CO,80603,0,0,1,0,0
CO,80610,0,1,0,0,0
CO,80620,0,0,5,3,0
CO,80621,0,2,2,2,0
CO,80631,0,1,48,51,12
CO,80634,0,0,5,1,1
CO,80639,0,0,1,0,0
CO,80640,0,0,16,3,0
CO,80642,0,1,2,0,0
CO,80643,2,0,1,0,0
CO,80651,0,0,1,0,0
CO,80652,0,0,1,0,0
CO,80701,5,1,25,7,2
CO,80720,0,0,1,1,0
CO,80723,0,0,7,9,1
CO,80731,0,0,1,2,1
CO,80734,0,0,3,0,0
CO,80737,0,0,1,0,0
CO,80751,0,1,13,9,2
CO,80758,0,0,1,3,0
CO,80759,0,0,5,2,0
CO,80807,0,0,3,5,0
CO,80808,0,0,2,0,0
CO,80810,0,0,4,0,0
CO,80813,0,1,3,1,0
CO,80815,0,0,1,0,0
CO,80817,0,0,3,0,0
CO,80818,0,0,1,0,0
CO,80828,0,0,0,1,0
CO,80829,0,0,1,1,0
CO,80831,0,0,0,2,1
CO,80840,0,0,14,38,7
CO,80841,0,0,1,0,0
CO,80863,0,0,3,8,2
CO,80901,0,0,3,2,0
CO,80902,0,0,4,4,0
CO,80903,0,1,16,32,2
CO,80905,0,0,1,1,0
CO,80906,0,0,10,11,2
CO,80907,0,0,9,9,1
CO,80908,0,0,3,1,0
CO,80909,0,0,4,2,5
CO,80910,0,0,8,22,2
CO,80911,0,0,1,0,0
CO,80912,0,0,19,110,1
CO,80913,0,1,28,42,18
CO,80914,0,0,7,9,0
CO,80915,0,1,5,12,0
CO,80916,0,0,1,2,0
CO,80917,0,0,1,0,0
CO,80918,0,0,2,0,0
CO,80919,0,0,3,6,0
CO,80920,0,0,10,26,3
CO,80921,0,0,3,10,0
CO,80923,0,0,0,1,0
CO,80932,0,4,290,578,53
CO,81001,0,0,8,3,3
CO,81002,0,0,1,1,3
CO,81003,0,2,51,65,16
CO,81004,0,0,3,1,0
CO,81005,0,0,0,1,0
CO,81006,0,0,1,0,0
CO,81007,0,0,3,1,1
CO,81008,0,0,4,0,0
CO,81043,0,0,0,0,1
CO,81050,0,0,10,2,1
CO,81052,0,1,5,0,4
CO,81054,0,0,2,1,0
CO,81062,0,0,1,1,0
CO,81067,0,0,1,1,0
CO,81082,0,0,11,8,0
CO,81089,0,0,1,1,1
CO,81091,1,0,0,0,0
CO,81101,0,0,3,1,0
CO,81130,0,0,1,0,0
CO,81135,0,0,0,0,1
CO,81137,0,0,1,0,0
CO,81140,0,0,1,0,1
CO,81144,0,0,0,1,0
CO,81201,0,0,2,4,0
CO,81212,0,0,13,23,7
CO,81215,0,0,2,1,0
CO,81224,0,1,0,0,0
CO,81225,0,0,1,1,0
CO,81226,0,0,0,0,1
CO,81230,0,1,2,3,3
CO,81231,0,0,1,0,0
CO,81235,0,0,1,0,0
CO,81247,0,0,1,1,0
CO,81252,0,1,1,0,0
CO,81301,0,2,1,0,0
CO,81302,0,0,12,26,2
CO,81303,0,0,2,1,0
CO,81321,0,0,2,1,0
CO,81325,0,0,1,0,0
CO,81401,0,1,2,2,1
CO,81402,0,2,3,2,2
CO,81413,0,0,1,0,0
CO,81416,0,1,2,1,0
CO,81419,0,0,3,0,0
CO,81425,0,0,0,1,3
CO,81428,0,0,1,0,0
CO,81432,0,0,1,0,0
CO,81434,0,0,1,0,0
CO,81501,0,0,38,32,10
CO,81502,0,0,0,1,0
CO,81503,0,0,0,1,0
CO,81504,0,0,3,0,0
CO,81505,0,0,7,2,0
CO,81506,0,0,8,10,2
CO,81520,0,0,2,2,0
CO,81521,0,1,2,1,1
CO,81526,0,0,1,1,3
CO,81601,0,0,14,7,7
CO,81611,0,1,1,1,0
CO,81612,0,0,2,0,1
CO,81620,0,0,15,2,0
CO,81623,0,0,2,0,0
CO,81625,0,1,1,0,1
CO,81626,0,0,1,0,0
CO,81631,0,2,2,0,0
CO,81632,0,0,1,0,0
CO,81635,0,0,3,0,0
CO,81637,0,0,3,0,0
CO,81639,0,0,4,0,0
CO,81641,0,0,7,3,0
CO,81645,0,0,2,0,0
CO,81646,0,0,1,0,0
CO,81648,0,0,2,2,0
CO,81650,0,0,4,1,1
CO,81657,0,1,14,2,0
CT,06001,0,2,9,0,0
CT,06002,0,0,29,32,3
CT,06010,0,1,43,41,8
CT,06018,0,0,4,1,2
CT,06023,0,0,3,2,0
CT,06026,0,1,8,1,1
CT,06029,0,0,1,0,0
CT,06032,0,1,28,42,9
CT,06033,0,0,6,24,2
CT,06037,0,0,13,27,3
CT,06039,0,0,1,0,0
CT,06040,0,1,25,9,2
CT,06043,0,0,1,0,0
CT,06050,0,0,16,21,4
CT,06061,0,0,1,0,0
CT,06062,0,1,7,6,1
CT,06063,0,0,0,1,0
CT,06066,0,2,11,2,1
CT,06067,0,0,18,22,1
CT,06068,0,0,1,0,0
CT,06069,0,0,1,0,2
CT,06070,0,0,2,6,3
CT,06071,0,0,3,0,0
CT,06074,0,1,10,5,0
CT,06075,0,0,3,3,0
CT,06076,0,0,3,0,1
CT,06078,0,0,4,2,0
CT,06082,0,0,17,12,1
CT,06084,0,1,3,1,2
CT,06085,0,0,1,0,1
CT,06088,0,0,3,0,0
CT,06089,0,0,1,0,0
CT,06095,0,0,70,75,8
CT,06096,0,0,8,37,1
CT,06098,0,0,1,0,0
CT,06101,0,1,1,0,0
CT,06108,0,0,1,0,0
CT,06110,0,0,7,14,6
CT,06111,0,0,5,5,2
CT,06129,0,0,2,5,1
CT,06132,0,1,223,349,33
CT,06138,0,1,15,151,2
CT,06161,0,0,0,1,0
CT,06226,0,0,1,2,1
CT,06239,0,0,1,0,0
CT,06241,0,0,2,0,0
CT,06242,0,2,0,0,0
CT,06256,0,0,0,2,0
CT,06259,0,0,1,0,0
CT,06260,0,1,7,2,0
CT,06268,0,0,1,2,0
CT,06320,0,1,8,3,11
CT,06330,0,0,1,0,0
CT,06333,0,0,4,0,0
CT,06335,0,0,0,1,0
CT,06338,0,0,0,2,1
CT,06339,0,0,2,0,0
CT,06340,0,0,1,0,0
CT,06349,0,2,60,164,74
CT,06351,0,0,1,0,2
CT,06354,0,0,1,0,0
CT,06355,0,0,7,2,1
CT,06357,0,0,1,0,3
CT,06360,0,0,9,2,0
CT,06371,0,0,2,0,0
CT,06374,0,0,2,0,0
CT,06379,0,0,2,0,0
CT,06382,0,0,9,0,0
CT,06385,0,1,10,4,1
CT,06401,0,0,4,0,0
CT,06403,0,0,2,0,0
CT,06405,0,2,5,1,1
CT,06410,0,1,19,14,5
CT,06413,0,0,1,0,0
CT,06415,0,0,5,3,4
CT,06416,0,0,11,1,0
CT,06417,0,0,2,0,0
CT,06418,0,0,4,0,1
CT,06419,0,1,0,0,0
CT,06423,0,0,1,0,0
CT,06424,0,0,3,0,0
CT,06426,0,0,0,1,0
CT,06437,0,0,2,5,0
CT,06443,0,0,1,4,7
CT,06450,0,0,7,2,2
CT,06455,0,0,5,0,0
CT,06456,0,0,1,0,0
CT,06457,0,0,41,21,10
CT,06460,0,0,21,9,0
CT,06468,0,1,2,1,1
CT,06470,0,0,5,1,0
CT,06471,0,0,2,0,0
CT,06472,0,0,3,0,0
CT,06473,0,3,40,83,13
CT,06475,0,0,2,1,0
CT,06477,0,0,16,15,0
CT,06483,0,0,5,0,0
CT,06484,0,7,20,38,5
CT,06488,0,0,2,1,1
CT,06489,0,0,9,6,0
CT,06492,0,5,26,62,12
CT,06498,0,0,0,1,0
CT,06512,0,0,2,0,0
CT,06514,0,0,18,3,6
CT,06516,0,0,7,0,1
CT,06525,0,0,2,6,2
CT,06532,0,1,107,131,27
CT,06608,0,0,43,92,33
CT,06611,0,0,14,13,14
CT,06612,0,0,0,0,6
CT,06615,0,1,34,78,12
CT,06716,0,0,1,0,0
CT,06725,0,2,33,32,12
CT,06762,0,0,0,15,1
CT,06763,0,0,0,1,0
CT,06770,0,2,1,14,4
CT,06776,0,2,1,0,0
CT,06786,0,0,1,0,0
CT,06787,0,0,4,1,0
CT,06790,0,0,20,28,7
CT,06793,0,0,1,0,0
CT,06795,0,0,0,1,2
CT,06801,0,0,4,6,1
CT,06804,0,1,14,1,0
CT,06813,0,1,31,41,11
CT,06820,0,0,0,1,1
CT,06825,0,0,16,5,4
